titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Suzuki Vitara 2020 Mild Hybrid 1 4,15 900 €,15900.0,2020,67 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-2020-mild-hybrid-1-4-IDjiIGt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o6lro0ujcyqj3-RO/image;s=1208x870;https://frankfurt.apollo.olxcdn.com:443/v1/files/bx17bq7v2yz62-RO/image;s=1599x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ojlk0w9mp6ge-RO/image;s=1599x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/1q4jzoepxnja2-RO/image;s=1599x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/2trxkz2i8map2-RO/image;s=1599x1200,petrol,manual,SUV,Suzuki,Vitara,olx_jiIGt,2025-09-11T16:11:51.367812
Suzuki Vitara 1 4 Passion,20 200 €,20200.0,2024,10 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-1-4-passion-IDjN03A.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ex8wjt2h02qf3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/u3vv7h17uqh02-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/atjr24vgd07i3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/pmt0g95indwl3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/0x0b1fmr680d3-RO/image;s=4032x3024,petrol,manual,SUV,Suzuki,Vitara,olx_jN03A,2025-09-11T16:11:55.009366
Suzuki Vitara 2020 1 4 Allgrip 4X4 Hybrid Hibrid Masina Personala,"18 700 €
Prețul e negociabil",18700.0,2020,77 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-2020-1-4-allgrip-4x4-hybrid-hibrid-masina-personala-IDjBNJ2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nmr7otxm0yog1-RO/image;s=4624x2080;https://frankfurt.apollo.olxcdn.com:443/v1/files/on8qv8jnkw8q2-RO/image;s=1156x868;https://frankfurt.apollo.olxcdn.com:443/v1/files/ip7llutoeg77-RO/image;s=2080x4624;https://frankfurt.apollo.olxcdn.com:443/v1/files/8jgb9khewb6v2-RO/image;s=4624x3472;https://frankfurt.apollo.olxcdn.com:443/v1/files/z0jqgr5jnd602-RO/image;s=2080x4624,hybrid,automatic,SUV,Suzuki,Vitara,olx_jBNJ2,2025-09-11T16:12:00.197487
Suzuki Vitara 1 4,"20 500 €
Prețul e negociabil",20500.0,2023,47 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-1-4-IDjMEMB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/514qaudnbktj1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/tvwhwz8p6blm-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/32tzmpfp74243-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a5qog04td8uk3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/enca9prv6kei3-RO/image;s=1000x750,petrol,manual,SUV,Suzuki,Vitara,olx_jMEMB,2025-09-11T16:12:04.985051
Suzuki Vitara Turbo S Automat 4X4,13 900 €,13900.0,2017,149 500,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-turbo-s-automat-4x4-IDjMAnj.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hxm6glwda2g21-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/se626wc8jbdo3-RO/image;s=1000x709;https://frankfurt.apollo.olxcdn.com:443/v1/files/j182xc8qf9c13-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9fk8g84jm3ta2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8h2xu23mg1vc3-RO/image;s=1000x750,petrol,automatic,SUV,Suzuki,Vitara,olx_jMAnj,2025-09-11T16:12:10.100750
Suzuki Vitara 1 4 Passion Aut,"14 990 €
Prețul e negociabil",14990.0,2019,65 500,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-1-4-passion-aut-IDjD6t8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tccahsh1omkp-RO/image;s=5333x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v9nvauitsak52-RO/image;s=5333x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qouxh31w91j41-RO/image;s=3000x5333;https://frankfurt.apollo.olxcdn.com:443/v1/files/luk7u0e5gu5t3-RO/image;s=5333x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6seuhzs2qqpr-RO/image;s=5333x3000,petrol,automatic,SUV,Suzuki,Vitara,olx_jD6t8,2025-09-11T16:12:14.587027
Suzuki Vitara 2022 1 4 Mild Hybrid,17 000 €,17000.0,2022,39 985,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-2022-1-4-mild-hybrid-IDjMoyc.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dbcp7r78tsj3-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/os92espd00n51-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qr3k30kfjxvl3-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7s6tk01q4g97-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/29mnoxoswdz9-RO/image;s=563x1000,hybrid,manual,SUV,Suzuki,Vitara,olx_jMoyc,2025-09-11T16:12:19.126022
Suzuki Vitara Mild Hibrid 2020 4X2 Gpl,"16 000 €
Prețul e negociabil",16000.0,2020,107 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-mild-hibrid-2020-4x2-gpl-IDjBc0I.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2rr3g6zg45t33-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/8gclz6dro8m93-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/tcfamrpt4inn1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/b4df8qq7uqhk3-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/8w7vwnm9grsv1-RO/image;s=1000x563,hybrid,manual,SUV,Suzuki,Vitara,olx_jBc0I,2025-09-11T16:12:23.973469
Suzuki Vitara 1586 Cm3 129 Cp 2017,11 700 €,11700.0,2017,135 900,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-1586-cm3-129-cp-2017-IDjLEG4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qa7tlpb9nkbr3-RO/image;s=1126x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bwwjtmg0p8ob3-RO/image;s=1126x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/e4idlxhkbxcv1-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/rjzpijqsjxw5-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/4mqdtvubt0oh2-RO/image;s=2000x1126,petrol,manual,SUV,Suzuki,Vitara,olx_jLEG4,2025-09-11T16:12:28.563428
Suzuki Vitara 2019 Automata 32 000 Km,"13 500 €
Prețul e negociabil",13500.0,2019,31 992,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-2019-automata-32-000-km-IDjLhz7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yl1l16lytigg2-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/z3km2nx9yn6f3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/xdxti1loee581-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/gkyzr0bg757o-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/u1ryrinrl2bv3-RO/image;s=4032x3024,petrol,automatic,SUV,Suzuki,Vitara,olx_jLhz7,2025-09-11T16:12:32.708176
Suzuki Vitara Hibrid 4Wd Allgrip,"20 500 €
Prețul e negociabil",20500.0,2023,3 450,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-hibrid-4wd-allgrip-IDjF6DO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e68n32cdytdp1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/14dy7nv0gqy43-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/hgsjikjk0scn-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/y3q38azzp3pj3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/n1iimtbkxwer-RO/image;s=768x1024,petrol,manual,"//schema.org/UsedCondition""}}",Suzuki,Vitara,olx_jF6DO,2025-09-11T16:12:38.240302
Vand Suzuki Vitara 2019,10 500 €,10500.0,2019,44 000,N/A,https://www.olx.ro/d/oferta/vand-suzuki-vitara-2019-IDjKEbE.html,,petrol,manual,SUV,Suzuki,Vitara,olx_jKEbE,2025-09-11T16:12:41.575275
Suzuki Vitara 1 6 2018 43000 Km,13 500 €,13500.0,2018,43 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-1-6-2018-43000-km-IDjKkNd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rfwyhaqmxmxb3-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/qglszwefddl91-RO/image;s=1685x2247;https://frankfurt.apollo.olxcdn.com:443/v1/files/8c2st3vc4du43-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/g59uo5lz6val3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/vorgwpglsws51-RO/image;s=1200x1600,petrol,manual,SUV,Suzuki,Vitara,olx_jKkNd,2025-09-11T16:12:45.552283
Suzuki Vitara Hibrid 4X4 Vand Sau Schimb,16 000 €,16000.0,2021,63 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-hibrid-4x4-vand-sau-schimb-IDjJTj6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gldm84nvhdzj2-RO/image;s=540x1204;https://frankfurt.apollo.olxcdn.com:443/v1/files/blwk4a1hpp5a3-RO/image;s=1984x1488;https://frankfurt.apollo.olxcdn.com:443/v1/files/0iu55d4unakk3-RO/image;s=1488x1984;https://frankfurt.apollo.olxcdn.com:443/v1/files/60j6njsqk22c-RO/image;s=1488x1984;https://frankfurt.apollo.olxcdn.com:443/v1/files/3m9wr7csh7fg-RO/image;s=1488x1984,hybrid,manual,SUV,Suzuki,Vitara,olx_jJTj6,2025-09-11T16:12:49.041507
Proprietar Vand Suzuki Vitara Passion,"12 000 €
Prețul e negociabil",12000.0,2019,110 000,N/A,https://www.olx.ro/d/oferta/proprietar-vand-suzuki-vitara-passion-IDjEvtq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e22is0m8im4q1-RO/image;s=1320x2868;https://frankfurt.apollo.olxcdn.com:443/v1/files/m6piwem73p5s3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/e3qxa2incs002-RO/image;s=1320x2868;https://frankfurt.apollo.olxcdn.com:443/v1/files/87rkocgghaht1-RO/image;s=1320x2868;https://frankfurt.apollo.olxcdn.com:443/v1/files/5fmqm3bvc0kc3-RO/image;s=1320x2868,petrol,manual,SUV,Suzuki,Vitara,olx_jEvtq,2025-09-11T16:12:53.599223
Suzuki Vitara 1 6,"12 000 €
Prețul e negociabil",12000.0,2018,101 000,N/A,https://www.olx.ro/d/oferta/suzuki-vitara-1-6-IDjJgvh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qli7xh14ww482-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/auy4wmekm74p1-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/38m91ijjvxhf-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/d5f1zrw8cadq1-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/m4km9buoair81-RO/image;s=900x1600,petrol,manual,SUV,Suzuki,Vitara,olx_jJgvh,2025-09-11T16:12:57.702368
Volkswagen Taigo 1 0 Tsi Cutie Viteza Manuala,"18 290 €
Prețul e negociabil",18290.0,2023,33 000,N/A,https://www.olx.ro/d/oferta/volkswagen-taigo-1-0-tsi-cutie-viteza-manuala-IDjLfwf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rwi00hyqeck2-RO/image;s=4320x3280;https://frankfurt.apollo.olxcdn.com:443/v1/files/tjk3q4xfk0in-RO/image;s=3468x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/df6n4csdarll1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/o6ej9gmhr626-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/xufvuft77qxy1-RO/image;s=4624x3468,petrol,manual,"//schema.org/UsedCondition""}}",Volkswagen,Taigo,olx_jLfwf,2025-09-11T16:13:01.411084
Vw Tiguan 2 0 Tdi 4 Motion Dsg High Line,17 000 €,17000.0,2017,133 500,N/A,https://www.olx.ro/d/oferta/vw-tiguan-2-0-tdi-4-motion-dsg-high-line-IDjLYbd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/38wldjvhaz5e1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/vv3ffemmrd1r2-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/yho4s85j9hyf2-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/oo29qy51wnk83-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/hurmc547p4qc2-RO/image;s=4032x3024,diesel,automatic,SUV,Unknown,Unknown,olx_jLYbd,2025-09-11T16:13:06.906563
Volkswagen Touareg,32 890 €,32890.0,2018,186 700,N/A,https://www.olx.ro/d/oferta/volkswagen-touareg-IDjKNJL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/suq3wvwcn1cf1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7llextvvbhqs2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zgqrbz8nxzro2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xz86ib9azn6y-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3ff1oyckxp891-RO/image;s=750x1000,diesel,automatic,SUV,Volkswagen,Touareg,olx_jKNJL,2025-09-11T16:13:11.788096
Arteon 2017 Elegance,"19 500 €
Prețul e negociabil",19500.0,2017,190 000,N/A,https://www.olx.ro/d/oferta/arteon-2017-elegance-IDjNq5G.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0gsq0ynu4j8b3-RO/image;s=1645x2193;https://frankfurt.apollo.olxcdn.com:443/v1/files/kuz5cmb55y7m-RO/image;s=1645x2193;https://frankfurt.apollo.olxcdn.com:443/v1/files/qvu4umn69k84-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9v9v0h1vb4p3-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/xp2k4j73xont2-RO/image;s=1645x2193,diesel,automatic,Berlina,Unknown,Unknown,olx_jNq5G,2025-09-11T16:13:17.151687
Vand Golf 7 5 2018 R Line,"13 990 €
Prețul e negociabil",13990.0,2018,80 000,N/A,https://www.olx.ro/d/oferta/vand-golf-7-5-2018-r-line-IDjGDb0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o8rmecvazjht2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/m1yxlp2ildgm3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d29a7aflskno-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6cjtfjj6jttg3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/e99h9p7lex4q3-RO/image;s=1500x2000,petrol,N/A,Hatchback,Unknown,Unknown,olx_jGDb0,2025-09-11T16:13:22.363813
Vw Golf 7 Editie Limitata Allstar 2017 2 0 Tdi Dsg 150 Cp,"13 800 €
Prețul e negociabil",13800.0,2017,140 000,N/A,https://www.olx.ro/d/oferta/vw-golf-7-editie-limitata-allstar-2017-2-0-tdi-dsg-150-cp-IDjfi0R.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/akt9gp5x6iji2-RO/image;s=1766x1864;https://frankfurt.apollo.olxcdn.com:443/v1/files/2m9d26t3rv8u-RO/image;s=1643x1887;https://frankfurt.apollo.olxcdn.com:443/v1/files/u4hh9n93f8a23-RO/image;s=1373x1177;https://frankfurt.apollo.olxcdn.com:443/v1/files/4gy8kxddau913-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1d4lkcnu1suk3-RO/image;s=1504x1496,diesel,automatic,Hatchback,Unknown,Unknown,olx_jfi0R,2025-09-11T16:13:26.211454
Vand Volkswagen Polo An 2017 Garantie,5 999 €,5999.0,2017,163 000,N/A,https://www.olx.ro/d/oferta/vand-volkswagen-polo-an-2017-garantie-IDjIurY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4ei952bavl8k-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/isn0jvx9wu99-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/ceubrktvt73d1-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/jfewg7vqkr6j2-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/2rluxuw92u8y-RO/image;s=1600x721,petrol,manual,Hatchback,Volkswagen,Polo,olx_jIurY,2025-09-11T16:13:29.613735
Vw Tiguan 2018 190 Cai Automat 4X4,"18 490 €
Prețul e negociabil",18490.0,2018,197 500,N/A,https://www.olx.ro/d/oferta/vw-tiguan-2018-190-cai-automat-4x4-IDjKR3M.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j27dmsyku8ny-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/iapb1478m5ep2-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/pm72241ffw9t1-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/9l32jz2da0li2-RO/image;s=1504x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/e3k80pjoiznm3-RO/image;s=2000x1504,diesel,automatic,SUV,Unknown,Unknown,olx_jKR3M,2025-09-11T16:13:33.542062
Modelul Nou 44 Carlig Electric Full Asiste Full Led Etc,"9 390 €
Prețul e negociabil",9390.0,2021,193 000,N/A,https://www.olx.ro/d/oferta/modelul-nou-44-carlig-electric-full-asiste-full-led-etc-IDjNoWs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rpg0u0g5xqq43-RO/image;s=1000x685;https://frankfurt.apollo.olxcdn.com:443/v1/files/xv2k2q7yj92t2-RO/image;s=1000x685;https://frankfurt.apollo.olxcdn.com:443/v1/files/dt0iim39by41-RO/image;s=1000x720;https://frankfurt.apollo.olxcdn.com:443/v1/files/ogp98t805aja3-RO/image;s=1000x754;https://frankfurt.apollo.olxcdn.com:443/v1/files/doholl6uw9o63-RO/image;s=750x1000,diesel,automatic,"//schema.org/UsedCondition""}}",Unknown,Unknown,olx_jNoWs,2025-09-11T16:13:39.357692
Touareg De Vanzare,40 000 €,40000.0,2021,79 000,N/A,https://www.olx.ro/d/oferta/touareg-de-vanzare-IDjIjHO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/w2kg30fxpujq-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lxy0op9izllg1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/3p0aat49quyz-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/atv318hbi1m93-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/es2o2sms77om-RO/image;s=1600x1200,petrol,automatic,SUV,Unknown,Unknown,olx_jIjHO,2025-09-11T16:13:44.805284
Vand Volkswagen Polo An 2017 Garantie,5 999 €,5999.0,2017,163 000,N/A,https://www.olx.ro/d/oferta/vand-volkswagen-polo-an-2017-garantie-IDjIurY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4ei952bavl8k-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/isn0jvx9wu99-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/ceubrktvt73d1-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/jfewg7vqkr6j2-RO/image;s=1600x721;https://frankfurt.apollo.olxcdn.com:443/v1/files/2rluxuw92u8y-RO/image;s=1600x721,petrol,manual,Hatchback,Volkswagen,Polo,olx_jIurY,2025-09-11T16:13:48.156649
Vw Golf 7 5 Model Join 2019 1 6Tdi Climatronic Tableta Full Led Acc E6,12 350 €,12350.0,2019,178 500,N/A,https://www.olx.ro/d/oferta/vw-golf-7-5-model-join-2019-1-6tdi-climatronic-tableta-full-led-acc-e6-IDjMtwk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a00bsf64rc551-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/36f8hdnpizh62-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/irehzbjtnkjs-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/c3sdim1r302f2-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/jherfo0phm8m-RO/image;s=1080x1080,diesel,manual,Hatchback,Unknown,Unknown,olx_jMtwk,2025-09-11T16:13:53.267501
Vand Vw Touareg R Line Masaj Scaune Scaune Ventilate Full,"48 600 €
Prețul e negociabil",48600.0,2022,81 138,N/A,https://www.olx.ro/d/oferta/vand-vw-touareg-r-line-masaj-scaune-scaune-ventilate-full-IDjMklL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sxt8c0ok2ckx1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qahkz0i2lqao1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/txkaw0tfygbf-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9zibby2ttw53-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n8n917esoavb3-RO/image;s=750x1000,electric,N/A,SUV,Unknown,Unknown,olx_jMklL,2025-09-11T16:13:57.958372
Vw Tiguan 2 0 Diesel 200 Cp Rline Dsg 4Motion 2023 Impecabil,37 800 €,37800.0,2023,50 570,N/A,https://www.olx.ro/d/oferta/vw-tiguan-2-0-diesel-200-cp-rline-dsg-4motion-2023-impecabil-IDjCkRL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vol6sabdg6oh-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/2rloxvegdf5x1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/xcq1kvq7npos3-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/3xcbe4xb9kw71-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/00cjttcbnbz9-RO/image;s=756x1008,diesel,automatic,SUV,Unknown,Unknown,olx_jCkRL,2025-09-11T16:14:01.826202
Volkswagen Golf 8 1 5 Etsi Dsg 2023 15 000 Km Impecabila,23 900 €,23900.0,2023,15 000,N/A,https://www.olx.ro/d/oferta/volkswagen-golf-8-1-5-etsi-dsg-2023-15-000-km-impecabila-IDjFxN0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/s8fnbpoeg1o02-RO/image;s=1020x574;https://frankfurt.apollo.olxcdn.com:443/v1/files/ftq7fc5jmnwr2-RO/image;s=1020x574;https://frankfurt.apollo.olxcdn.com:443/v1/files/nr3aen8avr6m2-RO/image;s=1020x574;https://frankfurt.apollo.olxcdn.com:443/v1/files/gpkci7adqo2s2-RO/image;s=1024x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/xszbx7h9amft-RO/image;s=1024x1024,petrol,N/A,Hatchback,Volkswagen,Golf,olx_jFxN0,2025-09-11T16:14:07.485312
Volkswagen Polo Highline An 2019 Vw Polo Dotari De Top,"11 700 €
Prețul e negociabil",11700.0,2019,164 800,N/A,https://www.olx.ro/d/oferta/volkswagen-polo-highline-an-2019-vw-polo-dotari-de-top-IDjsNLp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ts7rea5s9dc41-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/gonpo7t1i9ck3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/gstx2crldru73-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ak6lowpczzh3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/br9967xxqt152-RO/image;s=4032x3024,petrol,automatic,Hatchback,Volkswagen,Polo,olx_jsNLp,2025-09-11T16:14:12.858354
Toureg 170 De Mii Km Suspensie Matrix Full,29 000 €,29000.0,2018,170 000,N/A,https://www.olx.ro/d/oferta/toureg-170-de-mii-km-suspensie-matrix-full-IDjLFPa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oritqpbxsano2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/bms0rkusfww13-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qx33vrq9f8z03-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/m6k2s0l22opl2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/nzxytc31auez2-RO/image;s=1000x750,diesel,automatic,SUV,Unknown,Unknown,olx_jLFPa,2025-09-11T16:14:16.862204
Vw Tiguan20182 0150Cpe6Automatclimapilotcompinc Scaunenaviga,"15 990 €
Prețul e negociabil",15990.0,2018,200 000,N/A,https://www.olx.ro/d/oferta/vw-tiguan20182-0150cpe6automatclimapilotcompinc-scaunenaviga-IDjCKSI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e8anov9r3k293-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/dkp6cdxfi02j3-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/wgjursrapf8i-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/75sqx9bvnmut2-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/csje5lqqanpy2-RO/image;s=1000x460,diesel,automatic,SUV,Unknown,Unknown,olx_jCKSI,2025-09-11T16:14:20.360380
